what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1398975117782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975118366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975129059
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398975129353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398975139420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1398975141480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398975142003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398975143819
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398975145090
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1398975146550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975147112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975177859
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398975178154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398975191043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398975198956
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398975199986
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1398975200878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975201478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975212364
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398975213697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398975216388
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398975236906
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398975240473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975247229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975249633
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398975257036
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398975260678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398975273164
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398975274185
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1398975274934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975275518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975287367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975288101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975363215
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1398975365462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975366047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975392179
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398975392381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398975393023
